land_fragment_id,parent_hex_id,land_subject_or_component_id,canonical_water_type,is_terrestrial_hex,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
lfr_08c18d385cf62c,h6000_q-000688_r+001368,hsub_great_britain_main_island,OCEAN,False,0.387582993,0.035341,1e3aaa19dadf34d295458bf05beea6b141e2eae0c966ba29acc666ee021d9983,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_8127677a3997e3,h6000_q-000682_r+001368,hsub_great_britain_main_island,OCEAN,False,5.031518199,0.458873,c03ba45d40f51085cde2f79183e4602030fc9811f5c8f8998b825e619b2e6539,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d83fd70f4ce8bb,h6000_q-000740_r+001369,hsub_great_britain_main_island,OCEAN,False,1.310879963,0.119691,4511d36ce2a8ffcfcb4ce1140345103eca83ac2f7bd32558acc8d7fbad02b06a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e1b707f612c71c,h6000_q-000692_r+001369,hsub_great_britain_main_island,OCEAN,False,5.23723333,0.478198,593d11a2986b2fb0b851102db4dcf75b742a3a8ec89b501cf66f44b4f4246c94,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5776392deaf5d5,h6000_q-000689_r+001369,hsub_great_britain_main_island,OCEAN,False,0.382770014,0.03496,5325ad488e0408cb9c70ef823787e1e311099bff15eaf1915bf1fc80409eec6f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4713e9d3ac0b47,h6000_q-000683_r+001369,hsub_great_britain_main_island,OCEAN,False,3.652546866,0.333526,595a226db83f34fe2ec348bba06fd91a8fd75ed1b48d1eac4261830ba2c2afe9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_eaae1f160a82c1,h6000_q-000741_r+001370,hsub_great_britain_main_island,OCEAN,False,0.886779652,0.082746,3a54963a4d5f2b0ce9e2db7d116e2881bf426882b72b91f845ee0d9fea7ba518,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_408715fa9d688f,h6000_q-000740_r+001370,hsub_great_britain_main_island,OCEAN,False,3.889245925,0.357022,9eb50513e9beaef98e86f0430ce0eebeb1afc2cb7b3a23cbfab7cc0fa8a4d827,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ff7e4dd5c3978f,h6000_q-000691_r+001370,hsub_great_britain_main_island,OCEAN,False,1.359469678,0.12437,1439755e7822ce89d517ccff4e9949e7c9262bae7b829987fa94592373302f17,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d46014d226ae48,h6000_q-000690_r+001370,hsub_great_britain_main_island,OCEAN,False,1.509069119,0.138076,579266d1462d08d1a0958a3e07c271b910c85173cb118c3b5dd80af1e4e49304,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_44e2fe87dee814,h6000_q-000684_r+001370,hsub_great_britain_main_island,OCEAN,False,2.51715364,0.230149,ddaccf661d647a678a0c9ee8307fb7dd392750d119ab62f217f17895b9414500,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_fd46c92cfe1c8e,h6000_q-000742_r+001371,hsub_great_britain_main_island,OCEAN,False,5.423561776,0.496735,2cc6ecf26d6fd1aedad92825a89c37d79066fb7c85dac52f47d1820c82a81390,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a23d19b69b7f60,h6000_q-000685_r+001371,hsub_great_britain_main_island,OCEAN,False,1.264351791,0.11939,c2d9fe283c09faeb856a858203e442d0aac707e0137bf39d06aa54c5358739d4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_46ef79d89ce9a8,h6000_q-000743_r+001372,hsub_great_britain_main_island,OCEAN,False,2.130342461,0.195344,bf9d5aebbd48c7bee55bd3c903335c17ffadc53933474d583ac988b2b4478ae9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d7c65ceb18f5f3,h6000_q-000686_r+001372,hsub_great_britain_main_island,OCEAN,False,0.446526518,0.040929,dfe2dcb43ad1d34ff792f45ee5ae3f1a6298c35987e0fcabfeea46b38b47c407,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_31319730a62677,h6000_q-000687_r+001373,hsub_great_britain_main_island,OCEAN,False,0.082505911,0.007572,06b95eb8f1b3eaa540175cb62737ac3ab7d1bf150f2c04df6eca56f72c597d5d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_20bb8493d7a225,h6000_q-000744_r+001374,hsub_great_britain_main_island,OCEAN,False,1.705141718,0.156757,df5552b5f61bfb1fd9b241690e7fc18b03660f80cc8bb7e88b21e760e04cafe8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a984b23d79542e,h6000_q-000745_r+001376,hsub_great_britain_main_island,OCEAN,False,0.391678501,0.036105,ff23bb2e2b29a43bf0fe79ade6e09ef84904312838e313a3fe71642c413c3df0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_bbabbd937a2989,h6000_q-000745_r+001377,hsub_great_britain_main_island,OCEAN,False,4.43288514,0.40905,044f47b66d291824586bc98dbe66c3c82aba5720640f5ffd5344d0c642c19156,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_facad08c58fefe,h6000_q-000691_r+001377,hsub_great_britain_main_island,OCEAN,False,0.056661209,0.005228,75cb7a9b9323c32758bd17d988b5faa5f96ec997e1a6c258fd23300565fb3f99,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_32571baca5bcf4,h6000_q-000744_r+001378,hsub_great_britain_main_island,OCEAN,False,1.4432579,0.13332,d0641a47dd42bc6205afe3ac706dccf0f51015f4c5996da462be828c844446c6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5f3951c39743d4,h6000_q-000743_r+001378,hsub_great_britain_main_island,OCEAN,False,4.357811575,0.402599,9eac9bfa1107d6e7f3a1aee50bcbf84358f99538107938c65d426580b3ca5398,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f4fa03d2de5905,h6000_q-000692_r+001378,hsub_great_britain_main_island,OCEAN,False,1.072700383,0.099118,8488f40232c77036565d8a2ef18bb79b0d2bdf2037846abd7f96e0a4b8227ac9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_741cc64ef60d8a,h6000_q-000743_r+001379,hsub_great_britain_main_island,OCEAN,False,2.398989866,0.222018,ec0eb7be75037aa60dac0e94eab4bcf3f4887d8b3969e173a4e32b6b37066fe7,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_77de15f2b2a06c,h6000_q-000693_r+001379,hsub_great_britain_main_island,OCEAN,False,3.478651394,0.321876,e2d214fd8c65cc01289b8cf56ac6470f2f064800902b18a5044ee78b63ef0fe1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_792b5ff2cb36f2,h6000_q-000744_r+001380,hsub_great_britain_main_island,OCEAN,False,1.948116682,0.180536,a0dc5f5d25e91ff616c33064f8d4504157bb9aff869a57fa7e5b0a3257cef35b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_7f520f6a75e84c,h6000_q-000745_r+001381,hsub_great_britain_main_island,OCEAN,False,0.753666126,0.069928,34549327b69e53fc03d0be18b8b3d25063578ec8565e3bbd7f2f82574dea2c5a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_cc0d1ec81505f5,h6000_q-000694_r+001381,hsub_great_britain_main_island,OCEAN,False,0.000644962,6e-05,14d47a11642527aacf7ddb17594c0533db6945c8bc34052dc801e50ce17c79e2,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_50d56332cd223c,h6000_q-000750_r+001382,hsub_great_britain_main_island,OCEAN,False,0.01796846,0.140823,6978b0212d07dd74d880b737ec5c507ceb471d58bc77d75fa73325667dac9b8c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_254f70205e9b69,h6000_q-000749_r+001382,hsub_great_britain_main_island,OCEAN,False,0.024311004,0.00226,5e82b8b27b2ecce7c2c8ccc8fd6b9f6a5dbeebf5ba4ac67406db23c673e001a5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3726c7537b752d,h6000_q-000745_r+001382,hsub_great_britain_main_island,OCEAN,False,1.747137427,0.162281,a95f5e799847506f2b28399aa6b46a9ba8f4c8525e2858c5b4d555aeb4950354,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_21600402ba1fb3,h6000_q-000751_r+001383,hsub_great_britain_main_island,OCEAN,False,0.861852633,0.142113,b269a439b09b34d6b8f653a026e57e3bd503f9649273a18ae422169940e1d600,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_428aea945503be,h6000_q-000750_r+001383,hsub_great_britain_main_island,OCEAN,False,3.383420903,0.314837,ac17f5066d2efae2b0ba7b86f117aaab9ab8e53eb7ab72e39c0ff3a12b2a4c1c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5f2cab2cd1cdb0,h6000_q-000745_r+001383,hsub_great_britain_main_island,OCEAN,False,0.385013599,0.035802,6513ed7f176cc841da9948dbfc658c26251b721aa2b7c402dc697d0e33943ddf,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_187a188722eed1,h6000_q-000693_r+001384,hsub_great_britain_main_island,OCEAN,False,0.147455172,0.013763,e975eece3afd37f668cd9ccec19d60eb35ebbad452144614f81a2f5b36c62d48,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_9be64eca9c4601,h6000_q-000753_r+001385,hsub_great_britain_main_island,OCEAN,False,1.292323471,0.439446,c79308853854e1990f0c924015c25d24aaf3154a48f36a6a528134c4070a2f48,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5673086c34208d,h6000_q-000748_r+001385,hsub_great_britain_main_island,OCEAN,False,0.152134515,0.0142,454509488f437aed517e36abcdd66ac67257529beabbbab5ae5e859434a475c9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_d960fa5741db63,h6000_q-000747_r+001385,hsub_great_britain_main_island,OCEAN,False,0.942554364,0.087968,4cab5d3dd7192dbd92c8eb813ef9bfe8d70e594e312c283a09c61dc53f6bdd77,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_eb37a42df47ccb,h6000_q-000745_r+001385,hsub_great_britain_main_island,OCEAN,False,1.270875093,0.125569,3f33a6bd6e8ff8b5ec66aa038d7521db38dde748b132d484ccfd0ad578e90d5f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_fd628895b25df2,h6000_q-000695_r+001385,hsub_great_britain_main_island,OCEAN,False,4.6698307,0.435433,5a96c16da30d32112b6f046b4932a266f811e3fb4e3a9fa065d44a37a4d69eea,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_db4783e738ac84,h6000_q-000694_r+001385,hsub_great_britain_main_island,OCEAN,False,0.150863394,0.014066,a7bac31d431893507fb515ae4851674f8249a31403860879d79e3afe56e95081,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_4458b8b58fc0c0,h6000_q-000749_r+001386,hsub_great_britain_main_island,OCEAN,False,1.80854303,0.173458,e39a77c597ecfa1a6bdb73c6dc8797edd7b5eacc8e35bfd9bcc640a7765734be,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c1045365c41367,h6000_q-000747_r+001386,hsub_great_britain_main_island,OCEAN,False,3.345452904,0.31982,e1eb07dfca563aa2a888bc813d1702ce45fe98cb2a6f1188ef313c119c2edb35,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_da6817022b966c,h6000_q-000746_r+001386,hsub_great_britain_main_island,OCEAN,False,1.261790028,0.119774,9960579d6ee08e1f82780578ae9f59f35b0c2ff2ffc564316a0201593c45393b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_69e7c888ff942a,h6000_q-000697_r+001386,hsub_great_britain_main_island,OCEAN,False,2.117892048,0.20057,923e4c0af318b71eba6dbb5694c28950948371b9e81264e75888932df2056d1b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_eeed5828466385,h6000_q-000754_r+001387,hsub_great_britain_main_island,OCEAN,False,5.000132,0.467725,c4c9c7ec772cdfc348e35de2f126664864dbe1a8b8ca64730c4898ae06eae54f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a5135ba7821541,h6000_q-000750_r+001387,hsub_great_britain_main_island,OCEAN,False,5.285886967,0.494368,1553b94e77b796822d0014b4325bb455d2a425a6e7d2002db98701dfdf7c5be4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f9dd82e6127f8d,h6000_q-000747_r+001387,hsub_great_britain_main_island,OCEAN,False,4.265867014,0.399149,321054cdbe76d3e84abca483c786f550a9580fca9a6bbfceed519721201d2416,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_59d6ec2c3f348a,h6000_q-000754_r+001388,hsub_great_britain_main_island,OCEAN,False,4.631069415,0.438021,19e29dc090d23ebed1592da9ab454b661881b59d6fea81a117e05e895f6a1d4b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_42272ec263fcdf,h6000_q-000699_r+001388,hsub_great_britain_main_island,OCEAN,False,1.675771226,0.156884,3e46ff8d4c1d0ff40646e1bfae709f3e47a37126ea8dfc32b1339b2335af2e2d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2b5780abcd9e21,h6000_q-000758_r+001389,hsub_great_britain_main_island,OCEAN,False,0.02528271,0.002372,6fa287cef5ac84bcdd221d29f01cf8b02e6029fedb552dd10eb2948d775b3bf8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5e06b409d3f2ba,h6000_q-000701_r+001389,hsub_great_britain_main_island,OCEAN,False,3.369948512,0.315877,72d3e688474ed9add58b71d0383079912dcae3019085b08dbbcb39de2c7490d9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_c0493dbf85bc12,h6000_q-000702_r+001390,hsub_great_britain_main_island,OCEAN,False,2.544547407,0.239029,d3daf30525fdb5d8e91ac3067541a56e467bda79da48014002f283a8d99422e3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_610594c1abe6f1,h6000_q-000759_r+001391,hsub_great_britain_main_island,OCEAN,False,4.19015364,0.393904,0190e3e7fa698ca973206ffeba50d04b3e08ea40723090fc7ab4298399d28429,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_23739ca140adcd,h6000_q-000703_r+001391,hsub_great_britain_main_island,OCEAN,False,3.858020658,0.362642,8bc80e0536c6964ba482813fcde73e85c3a3fc608ac752b8e0d91efca81ec748,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_a73514cbbd5a83,h6000_q-000760_r+001392,hsub_great_britain_main_island,OCEAN,False,0.178156755,0.017103,fe55cd733743faa6869ef7e29e0cba41bb66816317403dc470f135f3078eb2c4,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5e9cf3979ccae8,h6000_q-000761_r+001393,hsub_great_britain_main_island,OCEAN,False,0.80449404,0.07704,2db55f167fbe7e9161c81fd390a43ae101532c261fe3319028963c10b19402a9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_ec2ff8aa32b11a,h6000_q-000762_r+001394,hsub_great_britain_main_island,OCEAN,False,0.36731625,0.03468,668192564ca92f16b05ae159433efed9f288b76e894165481dbe3abb30175b94,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_aea5693cb13128,h6000_q-000705_r+001394,hsub_great_britain_main_island,OCEAN,False,0.099988017,0.009434,aecc056e4851889c27c2b06d4d8043cc3d6ccd0b6b7859341fa6be8c15a256f8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5e20ef591baea2,h6000_q-000763_r+001395,hsub_great_britain_main_island,OCEAN,False,1.313152202,0.124137,38addd12b19e1c3f44a0eeba15c69931f4e5f63c10989229e732146c865338d2,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_5ab9716df9faaf,h6000_q-000706_r+001395,hsub_great_britain_main_island,OCEAN,False,2.2536e-05,2e-06,06c4e435bd5bf59b9fefbed4dc14df93b253f8bb0fee00aa905075aed805b74d,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_2753c59e762800,h6000_q-000764_r+001396,hsub_great_britain_main_island,OCEAN,False,2.842745826,0.269089,6c935e63482f12277f1963946e72bae8d47efa95f080abdbcbff9b3497c51917,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_3a03a0256fa8c8,h6000_q-000765_r+001397,hsub_great_britain_main_island,OCEAN,False,3.957575591,0.375073,ce54c7d5a280cdad2de17f858170c197dbee162b00fe94cc252636cc7a0e60a8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_f1b4b9039992cc,h6000_q-000710_r+001398,hsub_great_britain_main_island,OCEAN,False,2.541190486,0.241002,70b9acf8cc2336749ab0cbee66f8e5150cb46b3a0cb2724a9984b9101e9abb30,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
lfr_e401708bb8efc7,h6000_q-000767_r+001399,hsub_great_britain_main_island,OCEAN,False,2.76165118,0.262307,9f1440b873e211ac2cd9e9d4e597af597357a5226269f5de233fd20144609a5a,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
